Ship_Mode,Segment,Country,City,State,Postal_Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
Standard_Class,Consumer,United States,Raleigh,North_Carolina,27604,South,Office_Supplies,Art,47.616,3,0.2,5.952
Standard_Class,Consumer,United States,Raleigh,North_Carolina,27604,South,Technology,Phones,108.784,2,0.2,10.8784
First_Class,Consumer,United States,Clinton,Maryland,20735,East,Office_Supplies,Paper,4.77,1,0.0,2.1465
First_Class,Consumer,United States,Clinton,Maryland,20735,East,Office_Supplies,Art,7.98,3,0.0,2.0748
First_Class,Consumer,United States,Clinton,Maryland,20735,East,Furniture,Tables,550.431,3,0.3,-47.1798
First_Class,Consumer,United States,Clinton,Maryland,20735,East,Furniture,Furnishings,10.56,6,0.0,4.6464
First_Class,Home_Office,United States,Los_Angeles,California,90049,West,Furniture,Bookcases,1497.666,2,0.15,140.9568
First_Class,Home_Office,United States,Los_Angeles,California,90049,West,Technology,Phones,17.52,2,0.2,-3.504
Second_Class,Home_Office,United States,North_Las_Vegas,Nevada,89031,West,Office_Supplies,Art,113.22,3,0.0,29.4372
Second_Class,Home_Office,United States,North_Las_Vegas,Nevada,89031,West,Office_Supplies,Paper,35.88,6,0.0,17.5812
Standard_Class,Consumer,United States,San_Francisco,California,94109,West,Office_Supplies,Fasteners,11.84,8,0.0,5.6832
Second_Class,Home_Office,United States,Cranston,Rhode_Island,2920,East,Office_Supplies,Storage,592.74,6,0.0,160.0398
Second_Class,Consumer,United States,Jackson,Tennessee,38301,South,Office_Supplies,Storage,111.672,9,0.2,6.9795
Standard_Class,Home_Office,United States,Newark,Delaware,19711,East,Office_Supplies,Art,8.64,3,0.0,2.5056
Standard_Class,Home_Office,United States,Newark,Delaware,19711,East,Technology,Accessories,149.97,3,0.0,52.4895
Standard_Class,Corporate,United States,Los_Angeles,California,90036,West,Furniture,Chairs,232.88,5,0.2,17.466
Standard_Class,Corporate,United States,Rome,New_York,13440,East,Furniture,Chairs,90.882,1,0.1,15.147
Standard_Class,Corporate,United States,Chicago,Illinois,60610,Central,Technology,Phones,508.768,4,0.2,38.1576
Standard_Class,Corporate,United States,Chicago,Illinois,60610,Central,Office_Supplies,Envelopes,9.912,3,0.2,3.2214
Standard_Class,Corporate,United States,San_Diego,California,92105,West,Furniture,Chairs,63.936,3,0.2,6.3936
Standard_Class,Corporate,United States,San_Diego,California,92105,West,Office_Supplies,Art,59.52,3,0.0,15.4752
Standard_Class,Corporate,United States,San_Diego,California,92105,West,Technology,Phones,311.976,3,0.2,38.997
Standard_Class,Corporate,United States,San_Diego,California,92105,West,Office_Supplies,Binders,50.352,3,0.2,17.6232
Standard_Class,Consumer,United States,Houston,Texas,77036,Central,Technology,Phones,19.136,2,0.2,1.9136
Standard_Class,Home_Office,United States,West_Palm_Beach,Florida,33407,South,Office_Supplies,Art,13.12,5,0.2,2.132
Second_Class,Consumer,United States,Los_Angeles,California,90045,West,Furniture,Tables,241.568,2,0.2,-15.098
Second_Class,Consumer,United States,Los_Angeles,California,90045,West,Technology,Phones,479.92,2,0.2,41.993
Standard_Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,307.136,4,0.2,-11.5176
Standard_Class,Corporate,United States,Seattle,Washington,98103,West,Office_Supplies,Labels,12.6,2,0.0,5.796
Standard_Class,Corporate,United States,Seattle,Washington,98103,West,Technology,Accessories,159.98,2,0.0,57.5928
Standard_Class,Consumer,United States,Des_Moines,Iowa,50315,Central,Office_Supplies,Envelopes,6.12,3,0.0,2.8764
Standard_Class,Consumer,United States,Des_Moines,Iowa,50315,Central,Furniture,Tables,1184.72,4,0.0,106.6248
Standard_Class,Consumer,United States,New_York_City,New_York,10024,East,Office_Supplies,Appliances,45.96,2,0.0,13.788
Second_Class,Consumer,United States,Arlington,Virginia,22204,South,Office_Supplies,Binders,58.05,3,0.0,26.703
Second_Class,Consumer,United States,Arlington,Virginia,22204,South,Office_Supplies,Paper,71.28,11,0.0,34.2144
Standard_Class,Consumer,United States,Pharr,Texas,78577,Central,Furniture,Tables,124.404,4,0.3,-21.3264
Standard_Class,Consumer,United States,Arlington,Virginia,22204,South,Office_Supplies,Paper,154.9,5,0.0,69.705
Standard_Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Furnishings,16.192,2,0.6,-6.8816
Standard_Class,Consumer,United States,Irving,Texas,75061,Central,Office_Supplies,Storage,18.936,3,0.2,-3.7872
Standard_Class,Consumer,United States,Irving,Texas,75061,Central,Office_Supplies,Storage,12.672,3,0.2,-3.168
Standard_Class,Consumer,United States,Irving,Texas,75061,Central,Office_Supplies,Labels,5.04,2,0.2,1.764
Standard_Class,Corporate,United States,Chicago,Illinois,60653,Central,Office_Supplies,Paper,8.448,2,0.2,2.9568
Standard_Class,Corporate,United States,Chicago,Illinois,60653,Central,Office_Supplies,Appliances,20.388,2,0.8,-53.0088
Standard_Class,Home_Office,United States,Los_Angeles,California,90049,West,Office_Supplies,Paper,9.96,2,0.0,4.8804
Standard_Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office_Supplies,Appliances,320.64,4,0.0,89.7792
Standard_Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Technology,Accessories,52.0,4,0.0,23.4
First_Class,Corporate,United States,New_York_City,New_York,10024,East,Office_Supplies,Binders,25.584,2,0.2,8.9544
First_Class,Corporate,United States,New_York_City,New_York,10024,East,Technology,Phones,464.0,5,0.0,134.56
First_Class,Corporate,United States,New_York_City,New_York,10024,East,Office_Supplies,Appliances,235.95,3,0.0,77.8635
First_Class,Corporate,United States,New_York_City,New_York,10024,East,Office_Supplies,Paper,39.96,4,0.0,17.982
Standard_Class,Consumer,United States,Cuyahoga_Falls,Ohio,44221,East,Office_Supplies,Binders,18.528,4,0.7,-12.352
Standard_Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,17.9,2,0.0,3.401
Standard_Class,Consumer,United States,Seattle,Washington,98103,West,Office_Supplies,Storage,81.96,2,0.0,0.0
Second_Class,Consumer,United States,Mesa,Arizona,85204,West,Office_Supplies,Storage,272.736,3,0.2,-64.7748
Second_Class,Consumer,United States,Mesa,Arizona,85204,West,Office_Supplies,Paper,18.496,4,0.2,6.7048
Second_Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Chairs,441.92,2,0.2,49.716
Second_Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Bookcases,127.764,6,0.7,-191.646
Second_Class,Home_Office,United States,Salt_Lake_City,Utah,84106,West,Office_Supplies,Paper,166.44,3,0.0,79.8912
Standard_Class,Consumer,United States,Los_Angeles,California,90045,West,Office_Supplies,Paper,13.38,2,0.0,6.1548
Standard_Class,Consumer,United States,Jacksonville,North_Carolina,28540,South,Technology,Accessories,24.0,2,0.2,-2.7
Standard_Class,Corporate,United States,Lakewood,Ohio,44107,East,Office_Supplies,Envelopes,24.448,4,0.2,8.8624
Standard_Class,Home_Office,United States,Lake_Forest,California,92630,West,Office_Supplies,Labels,6.16,2,0.0,2.9568
Standard_Class,Home_Office,United States,Lake_Forest,California,92630,West,Furniture,Chairs,915.136,4,0.2,102.9528
Standard_Class,Home_Office,United States,Lake_Forest,California,92630,West,Office_Supplies,Paper,8.56,2,0.0,3.852
Standard_Class,Home_Office,United States,Lake_Forest,California,92630,West,Office_Supplies,Paper,97.82,2,0.0,45.9754
Standard_Class,Corporate,United States,Portland,Oregon,97206,West,Office_Supplies,Paper,31.104,6,0.2,11.2752
Standard_Class,Corporate,United States,Portland,Oregon,97206,West,Office_Supplies,Appliances,11.176,1,0.2,0.8382
Standard_Class,Consumer,United States,Charlotte,North_Carolina,28205,South,Office_Supplies,Labels,5.04,2,0.2,1.764
Second_Class,Home_Office,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,242.176,4,0.6,-302.72
Standard_Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Tables,337.176,2,0.4,-118.0116
Second_Class,Consumer,United States,Thornton,Colorado,80229,West,Office_Supplies,Art,13.344,6,0.2,1.0008
Second_Class,Consumer,United States,Thornton,Colorado,80229,West,Technology,Accessories,76.752,6,0.2,10.5534
Second_Class,Consumer,United States,Thornton,Colorado,80229,West,Technology,Accessories,102.336,8,0.2,14.0712
Second_Class,Consumer,United States,Thornton,Colorado,80229,West,Office_Supplies,Paper,10.32,2,0.2,3.741
Second_Class,Consumer,United States,Thornton,Colorado,80229,West,Office_Supplies,Supplies,47.32,7,0.2,5.915
Second_Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,23.376,3,0.2,7.0128
Second_Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,16.72,5,0.2,3.344
Second_Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,16.192,1,0.2,4.6552
Standard_Class,Consumer,United States,Davis,California,95616,West,Office_Supplies,Paper,32.4,5,0.0,15.552
Standard_Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office_Supplies,Art,19.89,9,0.0,5.3703
Standard_Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Technology,Accessories,399.98,2,0.0,171.9914
Standard_Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Furniture,Furnishings,343.85,5,0.0,137.54
Standard_Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office_Supplies,Paper,106.32,3,0.0,49.9704
Standard_Class,Home_Office,United States,New_York_City,New_York,10011,East,Office_Supplies,Binders,13.92,3,0.2,4.35
Standard_Class,Home_Office,United States,Wheeling,West_Virginia,26003,East,Office_Supplies,Binders,82.4,5,0.0,40.376
Standard_Class,Home_Office,United States,Wheeling,West_Virginia,26003,East,Office_Supplies,Binders,6.24,2,0.0,3.0576
Standard_Class,Home_Office,United States,Wheeling,West_Virginia,26003,East,Office_Supplies,Paper,447.84,8,0.0,219.4416
Standard_Class,Consumer,United States,Memphis,Tennessee,38109,South,Office_Supplies,Appliances,272.048,7,0.2,30.6054
Standard_Class,Consumer,United States,Memphis,Tennessee,38109,South,Office_Supplies,Fasteners,24.32,5,0.2,9.12
Standard_Class,Consumer,United States,Memphis,Tennessee,38109,South,Technology,Accessories,1.584,2,0.2,0.4752
Standard_Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Furnishings,31.984,1,0.2,0.0
Standard_Class,Consumer,United States,Memphis,Tennessee,38109,South,Office_Supplies,Envelopes,14.76,5,0.2,4.797
Standard_Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Chairs,423.648,2,0.2,47.6604
Standard_Class,Consumer,United States,Houston,Texas,77036,Central,Office_Supplies,Paper,76.64,2,0.2,26.824
Standard_Class,Home_Office,United States,Dallas,Texas,75217,Central,Office_Supplies,Envelopes,4.464,1,0.2,1.674
Standard_Class,Home_Office,United States,Dallas,Texas,75217,Central,Office_Supplies,Binders,3.96,10,0.8,-6.93
First_Class,Corporate,United States,San_Francisco,California,94122,West,Office_Supplies,Appliances,715.64,2,0.0,178.91
Standard_Class,Consumer,United States,Morgan_Hill,California,95037,West,Furniture,Tables,268.704,3,0.2,6.7176
Standard_Class,Consumer,United States,Morgan_Hill,California,95037,West,Office_Supplies,Art,21.92,8,0.0,5.9184
Standard_Class,Consumer,United States,Morgan_Hill,California,95037,West,Office_Supplies,Storage,48.72,3,0.0,7.308
Standard_Class,Consumer,United States,Morgan_Hill,California,95037,West,Furniture,Bookcases,205.666,2,0.15,-12.098
Second_Class,Consumer,United States,Saint_Charles,Illinois,60174,Central,Furniture,Furnishings,30.344,2,0.6,-31.8612
First_Class,Consumer,United States,Cleveland,Ohio,44105,East,Office_Supplies,Storage,25.696,2,0.2,1.9272
Standard_Class,Home_Office,United States,New_York_City,New_York,10024,East,Technology,Accessories,101.34,3,0.0,8.1072
Standard_Class,Home_Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,344.372,4,0.3,-93.4724
Second_Class,Home_Office,United States,Garland,Texas,75043,Central,Office_Supplies,Art,30.384,1,0.2,3.798
Second_Class,Home_Office,United States,San_Diego,California,92024,West,Office_Supplies,Binders,22.848,2,0.2,7.4256
Standard_Class,Home_Office,United States,Waterbury,Connecticut,6708,East,Office_Supplies,Storage,38.62,2,0.0,10.8136
Standard_Class,Home_Office,United States,Waterbury,Connecticut,6708,East,Technology,Accessories,59.98,2,0.0,10.7964
Standard_Class,Consumer,United States,Columbia,Maryland,21044,East,Office_Supplies,Binders,174.3,3,0.0,81.921
Standard_Class,Home_Office,United States,Hollywood,Florida,33021,South,Technology,Phones,383.96,5,0.2,38.396
Standard_Class,Home_Office,United States,Hollywood,Florida,33021,South,Office_Supplies,Binders,15.57,3,0.7,-11.418
First_Class,Consumer,United States,Springfield,Virginia,22153,South,Office_Supplies,Binders,22.32,4,0.0,10.7136
First_Class,Consumer,United States,Springfield,Virginia,22153,South,Office_Supplies,Labels,103.6,7,0.0,51.8
Second_Class,Corporate,United States,New_York_City,New_York,10035,East,Technology,Accessories,2.97,3,0.0,1.3365
Second_Class,Corporate,United States,New_York_City,New_York,10035,East,Technology,Phones,569.99,1,0.0,170.997
Second_Class,Corporate,United States,New_York_City,New_York,10035,East,Furniture,Furnishings,50.97,3,0.0,9.1746
First_Class,Home_Office,United States,Dallas,Texas,75217,Central,Furniture,Tables,298.116,6,0.3,-4.2588
Second_Class,Corporate,United States,New_York_City,New_York,10024,East,Office_Supplies,Art,59.52,3,0.0,17.856
Standard_Class,Corporate,United States,Portland,Oregon,97206,West,Furniture,Chairs,230.28,3,0.2,23.028
Standard_Class,Corporate,United States,Portland,Oregon,97206,West,Office_Supplies,Paper,105.52,5,0.2,34.294
Standard_Class,Corporate,United States,Brentwood,California,94513,West,Office_Supplies,Envelopes,23.36,2,0.0,11.68
Standard_Class,Corporate,United States,Brentwood,California,94513,West,Technology,Phones,71.976,3,0.2,8.997
Standard_Class,Corporate,United States,Brentwood,California,94513,West,Office_Supplies,Paper,8.56,2,0.0,3.852
Standard_Class,Corporate,United States,Brentwood,California,94513,West,Office_Supplies,Binders,13.92,3,0.2,4.872
Standard_Class,Corporate,United States,Brentwood,California,94513,West,Office_Supplies,Storage,540.57,3,0.0,140.5482
Standard_Class,Corporate,United States,Brentwood,California,94513,West,Office_Supplies,Binders,221.056,8,0.2,77.3696
First_Class,Corporate,United States,San_Diego,California,92037,West,Furniture,Chairs,81.424,2,0.2,-9.1602
First_Class,Corporate,United States,San_Diego,California,92037,West,Office_Supplies,Storage,134.8,10,0.0,35.048
Standard_Class,Consumer,United States,Dallas,Texas,75081,Central,Office_Supplies,Binders,39.582,9,0.8,-59.373
Standard_Class,Consumer,United States,Dallas,Texas,75081,Central,Office_Supplies,Supplies,44.688,7,0.2,5.0274
Standard_Class,Consumer,United States,Dallas,Texas,75081,Central,Office_Supplies,Art,31.744,2,0.2,2.3808
Standard_Class,Consumer,United States,Dallas,Texas,75081,Central,Office_Supplies,Binders,40.98,5,0.8,-65.568
Standard_Class,Consumer,United States,Dallas,Texas,75081,Central,Office_Supplies,Binders,3.168,3,0.8,-5.0688
Standard_Class,Consumer,United States,El_Paso,Texas,79907,Central,Office_Supplies,Fasteners,18.84,5,0.2,-3.5325
Standard_Class,Consumer,United States,El_Paso,Texas,79907,Central,Furniture,Chairs,362.25,6,0.3,0.0
Standard_Class,Consumer,United States,El_Paso,Texas,79907,Central,Furniture,Furnishings,63.552,6,0.6,-34.9536
Standard_Class,Consumer,United States,El_Paso,Texas,79907,Central,Office_Supplies,Storage,129.552,3,0.2,-22.6716
Standard_Class,Consumer,United States,New_York_City,New_York,10035,East,Office_Supplies,Binders,5.984,2,0.2,2.244
Standard_Class,Consumer,United States,New_York_City,New_York,10035,East,Technology,Phones,861.76,4,0.0,249.9104
Standard_Class,Corporate,United States,Revere,Massachusetts,2151,East,Office_Supplies,Storage,66.96,4,0.0,2.6784
Standard_Class,Corporate,United States,Revere,Massachusetts,2151,East,Office_Supplies,Binders,6.24,2,0.0,3.0576
Standard_Class,Corporate,United States,Chico,California,95928,West,Furniture,Chairs,435.168,4,0.2,-59.8356
Standard_Class,Corporate,United States,Chico,California,95928,West,Office_Supplies,Fasteners,14.9,5,0.0,6.854
Standard_Class,Corporate,United States,Chico,California,95928,West,Office_Supplies,Appliances,15.8,4,0.0,4.108
Standard_Class,Corporate,United States,Chico,California,95928,West,Furniture,Furnishings,72.9,5,0.0,26.973
Standard_Class,Corporate,United States,Chico,California,95928,West,Furniture,Tables,206.352,3,0.2,5.1588
Standard_Class,Corporate,United States,Chico,California,95928,West,Technology,Phones,7.992,1,0.2,2.6973
Second_Class,Corporate,United States,Miramar,Florida,33023,South,Office_Supplies,Storage,81.36,5,0.2,-19.323
Second_Class,Corporate,United States,Miramar,Florida,33023,South,Office_Supplies,Binders,20.232,8,0.7,-16.1856
Second_Class,Corporate,United States,Miramar,Florida,33023,South,Office_Supplies,Appliances,389.056,4,0.2,48.632
Second_Class,Corporate,United States,Miramar,Florida,33023,South,Office_Supplies,Paper,20.736,4,0.2,7.2576
Second_Class,Corporate,United States,Miramar,Florida,33023,South,Office_Supplies,Paper,41.472,8,0.2,14.5152
Standard_Class,Corporate,United States,Los_Angeles,California,90049,West,Office_Supplies,Paper,33.36,4,0.0,16.68
First_Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,Bookcases,90.882,3,0.7,-190.8522
First_Class,Corporate,United States,Denver,Colorado,80219,West,Technology,Phones,15.992,1,0.2,-2.9985
